@relation all-weka.filters.unsupervised.attribute.NominalToString-Cfirst-weka.filters.unsupervised.attribute.NumericToNominal-Rlast

@attribute text string
@attribute class {-1,1}

@data
'sana o mavi tiki bi sokarým avatar gibi dolaþýrsýn ortada  ? ?',-1
'öncesi sonrasý bitti bu son durak',-1
'bakalim burda ne dencek e bu nedi ya milleti kandiriysiniz memorial ankara hastanesi memorialsaglik httpstcob6oav6cncb',-1
'baþýmdan aþþagi kaynar sular döküldu ya o nasil bir þakadýr',-1
'enesfv alparslankuytulhocaefendicanlýyayýn bir sözünüzün bazý gazetelerce çarpýtýlmasýný nasýl deðerlendiriyorsunuz ? httpt',-1
'daha dün çiçekli bahçelerin yollarýnda koþuyordun ne ara benimle boy ölçüþür hale geldin 182',-1
'kazulet gibi dimdik duruyorsun da o karakter hiç olmamýþ napýcaz þimdi ? ?',-1
'ask fm de açtým hof hala caným sýkýlýyo',-1
'güvenmiyorum iyi niyetiniz bile kötü',-1
'neysen o olacaksýn',-1
'amcanýn lodosa tepkisi ',-1
'bi baktým bizim gadýn uçuyo tuttum ayaklarýndan indirdim yere  ? ?',-1
'oç ispwich gene tek golden yattým ulan býktým þu tek golden yatmaktan  !',-1
'arayan kiþinin neden aradýðýný gösterene kadar hiç bir telefon gözümde akýllý deðil  ? ?',-1
'yemin ediyorum deniizzats anne sütünün zekada etkisiz olduðunun kanýtý yaa adam süt kardeþim ama yok iþte demek ki mevzu süt deðil',-1
'sevdim bu kadar acýyacaðýný acýtacaðýný bilemedim',-1
'amk birinin sürekli ne zaman buþuþcaz hadi yarýn buluþalým demesinden nefret ederim ve þu an öyle mesajlar alýyorum',-1
'hayata devam ederken iyiydim halbuki kendi kendime geçmiþi hatýrlattým çünkü özlediðimi zannettim zannettim çünkü olmayan þeyler özlenmez',-1
'bu ne trafik beee',-1
'hani ben votkaydým sen viþne ne ara çerez oldun da sattýn beni efese',-1
'ama pop dinlemek bildiðin eziyet',-1
'mutluluk haram bea',-1
'sanýrým sýkýntýdan patliyicam pfff  ? ?',-1
'saplantýlýyým ben benden bi bok olmaz',-1
'len þu apartmanýn merdivenlerinden sakince inin her biri çýkýþýnda deprem oluyor sanýyorum ayý yogiler sizi  ? ?',-1
'saçlarýmý nihayet boyatýyorum  ? ? ? ? ? ?',-1
' yok caným aramýzda bi kalbin lafý mý olur al paramparça et çekinme',-1
'ne demek okullarýn açýlmasýna 8 gün kaldý düzgün konuþ',-1
'gittiðim düðünün niþanýn haddi hesabý yok bi kendi düðünüme gidemedim  ? ? ? ? myhouse hotel samsun in samsun httpstcotz1lyv32lx',-1
'ben mutsuz olayým sen mutlu ol yok öyle bir dünya geber  ? ?',-1
'dâimi orospuçocuklarý bunlara diyoruz leþ kargalarýndan bir farký olmayan acizler  ? ? httptcoljldwunip3',-1
'hiç kimse kusura bakmasýn da ben keyfi için defalarca yalan söyleyen adamýn sevgisine de inanmam',-1
'neden yarým býrakýp gider ki insan uyuz oldum bak þimdi  ? ? ? ? ? ?',-1
'benim derdim bana yetmiyor amk gelin daha üstüme gömün dama en dibe',-1
'her þeyi bir anda bu kadar düzene sokunca resmen rahatsýz hissettim kendimi  ? ?',-1
'asýl pranga sensin rte biz senden kurtulmaliyiz',-1
'face cektým naptýmda bu kadar kýzýyorsun be dýclem',-1
'zorunlu mesai  ? ? onemozcan suçlu sensin  ? ? ajans melon httptcorsudpxjdmg',-1
'gel diyemiyorum ama bekliyorum',-1
'sarýlmana o kadar ihtiyacim var ki',-1
'o bizi çekeneyenler varya yiyip bitiriyor beni yaa ? ?',-1
'çirkin olupta yalnýz olan insan yok amk ya bu nasýl bir terbiyesizlik bu ne boktan hayat bu ne biçim yaþam tarzý ya',-1
'bir günümüzde kazasýz geçsin be çiðli egekent devlet hastanesi in çiðli httpstcol3znanydm3',-1
'ben grip olmaktan sýkýldým bu grip beni bulmaktan sýkýlmadýgrip olma mevsimi bitsin artýk',-1
'ay ben cidden tescilli salagim shsjnsms',-1
'bu þehirden de insanlarýndan da uzaklasýp gitmek istiyorum artýk ',-1
'hayattan soðumak hobilerim arasýndadýr',-1
'yuh artýk o kadarýný da yapmaz demeyin yapýyorlar',-1
'uyuþtum sanýrsam ne aclýk ne agrý hissediyorum',-1
'keske hep boyle olsalar ',-1
'where is the adalet  ? balcý home httpstcokw8es7vqbi',-1
'caným acýyor ulan öyle çok acýyor ki yok çaresi',-1
'sýkýldým buralardan',-1
'bu dünyaya aitmiþ gibi hissetmiyorum',-1
'þu adama iyice sinir olmaya baþladým  ? ? ? ?',-1
'çok salak insan var',-1
'bir yanlýþým götürdü tüm doðrularýmý',-1
'bazý þeylerin baþlamadan bitmek zorunda olmasý ne kötü',-1
'bagirarak konusan insanlardan nefret ediyorum ya nefret',-1
'sturridgein dönmesinden son derece rahatsýzým',-1
'hayatý zorlaþtýran siz insanlar ve egolarýnýz',-1
'silahlý saldýrýda bacaðýmdan vurulsam yanýmdaki bir baþka kiþi de kafasýndan vurulsa ben ölürüm o yaþar böyle de þans var bende  ? ? ? ?',-1
'senden nefret bile etmiyorum adam çünkü oda bir his  ! ! !',-1
'ben neden böyle bir tip oldum httptcolhnlhyifjb',-1
'hayatimda aldýgým en agir lafti sanirim hayatimda ilk defa annemden nefret ettim',-1
'aklýmda deli sorular var ?',-1
'dünyanýn en saçma cümlesidir düþünmemeye çalýþ kafamý mý koparayým napayým',-1
'yukselkkorkmaz dbdevletbahceli eyt yi deprem degil devlet gomdu topraga eyt yi karanlikta birakan hukumete eyt den oy yok eyt',-1
'*neyseler birikmiþ içimizde',-1
'nefret ettiðim þeyleri yapýnca anýnda soðuma gibi bi kapasitem var huyum saðolsun',-1
'anne hani sinemaya gidecektik evde oturmaktan çok sýkýldým ama ben ',-1
'her þey üst üste geldi sen gelmedin',-1
'lanet olasý ankaraya tekrardan geri dönmek',-1
'pezevenkler yaaa ! ! !aðlýyo biri bi de',-1
'elektrkler de gitti süper ya s',-1
'þu oturma muhabbetlerine hiç gelemiyorum hiç',-1
'o beni söyler hic bana gülmez aq',-1
'sevmediðim halde dilime dolanan þarký gibisin bok varmýþ gibi birde ezberimdesin',-1
'geldi cattý askerlik son 3 gün',-1
'iki saatir sýkýntýdan klozette oturuyorm',-1
'yeter ama artik caðda et httpstcox0xah6keso',-1
'simdi hersey kelebek ömrü gibi',-1
'çok moralim bozuk bozuk gençler',-1
'þarjým yok ya s',-1
'tayyip çocuklara kýrk haramiler kitabý dagitiyomus ne kadarda yakýþýr',-1
'tüm halklardan rica ediyorum akpnin yüzünü görün tayip cb mý baþbakan mý bakanmý hakimmi savcýmý rektör mü ne yeter yeter',-1
'can sýkýntýsý emin efendi evleri httpstcoy5jrhdgxrc',-1
'bunlarýn tikate çekilmesi gerekiyor  ! httptcoc0m5firyy2',-1
'isteyen siktir olur gider yalvaracak deðilim',-1
'onu giyme bunu giyme sonra ne bicim giyiniyorsun yohhhh aq ',-1
'elindekinin kýymetini bilmeyene herþey mustehak',-1
'ne kadar mesafe koysamda olmuyo be moruk',-1
'eskiden samimi olduðun insanlarýn sana düþmanýnmýþ gibi davranmasý çok kötü',-1
'efkarým az deðil',-1
'canýnýz cehenneme düþüncesiz varlýklar',-1
'bazý erkekler fazla özgüvenli ? ?',-1
'ümit besenin baþka þarkýsý yokmu amk hepmi ayný kardeþim',-1
'gizli numaradan arama amacýnýz ne amýbakoyim',-1
'fazla tatlýsýn ve bu benim canýmý sýkýyor ? ?',-1
'gercekten artik ne yaptigimi neden yaptigimi bilmiyorum',-1
'baþkanlýk sistemine muhalefet karþý çýkýyorsa kesin dogrudur beyin=error 404 not found',-1
'o bizi çekemeyenler varya yiyip bitiriyor beni yaa ? ? ? ? uykucuubagyan',-1
'ne yapacagýmý hiç bilemiyorum',-1
'mutsuzluk hobim oldu amk',-1
'güvenmiyorum iyi niyetiniz bile kötü',-1
'cumhurbaskani kendine fakir diyor ben buna sadece gülerim ',-1
'neyi aþýrý seviyorsak sýkýntý orada baþlýyor',-1
'bir þeyi çok isteme olmuyor',-1
'en yakinim dedigim insanin sikinde degilim hayat cidden cok guzel',-1
'160 lira su faturasi mi olur ya ? bundan sonra teyemmumle abdest alicam ',-1
'ya bakýn bir kalbim var ve kýrýlýyor ona göre davranýr misiniz  ? ?',-1
'ya bu bölümü izleyememek resmen icler acýsý ama meteye benim yerimede sövün tamam mý ',-1
'bu turkcell ve ttnet e sövdüðüm kadar hiç bi þeye sövmedim',-1
'dibe vurduðumda kime sýðýnacaðým ?',-1
'ölümün olduðu bu dünyada hiçbir þey ciddi deðil aslýnda',-1
'wc yi sifrelemek nedir karþýyaka burgerking e gitmeyin gençler zaten hiç sevemedim su semti',-1
'eðer olsun dindim ayaklarima kara sular indi',-1
'tam karekterin oturcakken sandalyeyimi çektiler ne bu karektersizlik ?',-1
'bülent arýnç izmir de yine aðlamýþ aðlamadýðý gün bilin ki ahirete intikal ettiði gündür  ? ?',-1
'yarýn deneme var yaaa offf  ? ? ? ?',-1
'canýmýz eskisi kadar yanmýyor kül mü olduk ?',-1
'elektirik bakýmý bahanesi ile her zaman elektirik kesintisi her zaman mý bakým insaf ! ! akçakale harran býktý ! ! ! yurday63 kapakliomer',-1
'gelmedi gelmeyi istemedi httptcoglmob4gqd3',-1
'caným acýyor ulan öyle çok acýyor ki yok çaresi',-1
'kimin için iyi bir þeyler yapsam eninde sonunda beni yaptýðýma piþman etmeyi baþarýyorlar',-1
'zaten neye çok hevesli olursan o olmuyo sonunda',-1
'hiç sevmemiþ en çokta o koyuyo',-1
'özlediðin birini görememek çok zor mesela',-1
'bazý þeyleri burnumdan getirmesen olmaz zaten  !',-1
'benimle konuþtun benimle gülümsedin þimdi bunlarý bu kadar çabuk unutabiliyor olmandan nefret ediyorum',-1
'ardýndan çaresizde bakýp canýn saðolsun diyebilmekse meselemeselenin de amk senin de',-1
'lan tayyip gt herif sen allah tan belamýsýn olum bize ne bela biþey çýktýn bi gitmedin þu güzelim ülkenin baþýndan aðzýmý bozdum sayende',-1
'bendeki sýkýntý kimsede yoktur buna emin olun',-1
'hani birlikte kurduðumuz ve kuracaðýmýz hayalllere noldu ? baþrolü hep baþkalarýna verdin reva mý bu  ?',-1
'soyle bi tweetlerime baktim da kafam cok karisik ne hissediyorum ruh halim nasil anlamadim bi sure tweet atmiyim heralde',-1
'hayýr yani kýskanýlcak bir þeyim de yok neyimi kýskanýyorsun da böyle bir çekememezlik yapýyorsun anlamýyorum gerçekten',-1
'þu tatiller çoðunlukla büyük bir kýsmý evde olarak geçmese iyi olur aslýnda',-1
'ah be servan öyle hata yapýlýr mý ',-1
'sevgilinizi alýn bu lodosta gezin inþ kafanýza çatý düþer',-1
'bu dünya soðuk rüzgar genelde ters yöne eser limon aðaçlarý kurur bahaneler hep hazýr güzel günler çabuk geçer',-1
'dertler derya olmuþ',-1
'sosyal yardým dar gelirliden çalýp fakire daðýtmak deðildir haramdir zenginden zekat alýp fakire daðýtmaktýr sosyal yardýmlaþma !',-1
'ya 2 gündür hastanelerde sürünüyorum  ? ?',-1
'aksam oldu hüzünlendim ben yinee ',-1
'stada 5dakika mesafedeyim ama maça gidemiyorum aq',-1
'nasil guzel sevmistim banada yaziklar olsun',-1
'yine husran her daim  ? ?',-1
'bu neyin trafiði þimdi e5 kartal köprüsü in istanbul türkiye httpstcoupf9ljr3ke',-1
'susar mýsýn gerizekalý niyetimi bozuyorum þu an ? ? ? ?',-1
'insanlarýn yediðiiçtiði zýkkýmým fotoðrafýný paylaþmasýnýn sebebini hala çözemedim',-1
'bu saatte dersaneden çýkan gencin dramý',-1
'bi cumhurbaþkaný var hala miting yapýp kýlýçdaroðluyla cemaatle savaþýyor',-1
'itirazýn iptali davasýndan sonra menfi tespit davasý açmak zorunda olduðum için ödevim tüm ciddiyetini kaybediyor çok üzülüyorum',-1
'haksýz insanlarýn yanýnda haklýlar durdukça daha bi itici gözüküyo',-1
'kayboluyorsun her geçen gün biraz daha yitiriyorum içimdeki umutlarý',-1
'kendi kendime gereksiz kiskanclik yapiyorum neden  ?¿',-1
'tesetturu oyuncak sananlar var',-1
'bu kadarý da olmaz dediðim ne varsa baþýma geldi',-1
'keske o kizla hic tanismasaydim',-1
'çok içime atýyorum',-1
'hangi eylemi ? suriye de müslüman çocuk katletme eylemini mi ?',-1
'kýlýçdaroðlu cumhurbaþkanýn tarafsýz olmadýðý konusunda yerden göðe kadar haklý ama sanki yeni öðreniyormuþ gibi konuþmasý saçma',-1
'kemal kýlýçtaroðlu namusu þerefi varsa o koltuktan ayrýlsýn demiþ de canýsý o adamda namus ve þeref olsaydý þuan o koltukta olmazdý zaten',-1
'çok gerizekalý var çok',-1
'ben seni her yerden okadar takip ediyorum senin umurunda deðil aferin  ? ? ? ?',-1
'kýyamet kopacak',-1
'adamý cumhurbaþkanlýðý kesmiyor',-1
'baþkan olmak istiyor',-1
'bu karabahtýn bam teline vurayým',-1
'herkes yalan söylüyor bee',-1
'sözde tatil yapmaya eskisehire geldil boþ boþ oyuruyoruz',-1
'iyi çoçuklar ne zaman mutlu olacak  ?',-1
'cüneyt bakalým yine nasýl ibnelik yapýcaksýn',-1
'kendi laflarinla bile batiyorsun',-1
'hiperaktif çocuklarý oldum olasý sevmem',-1
'mideme geyikler oturdu at çarptý at !',-1
'ne demek sabah ki bilgi yarýþmasý için sakallarýmý kesmem lazým ',-1
'yanlýþ kiþiler yanlýþ tercihler',-1
'bide çok kaliteli hizmet sunuyormuþ gibi reklam yapmýyormusunuz nasýl uyuz oluyorum bir bilseniz turk_telekom',-1
'vicdanin el veriyorsa ',-1
'bu ne iðrenç parfüm yeaa ? ?',-1
'bak þurada bir yara var o yarada hala bir adamýn izleri var',-1
'vereceðiniz deðeri sikeyim',-1
'ya vallahi bunaldim  ? ? ? ? ? ? ? ? ? ?',-1
'insanlar hayallerimi alýp bi taraflarýna soktuðundan beri hayal kurmuyorum',-1
'terör tüm bu þiddeti tetikleyen özgürlük kýlýfýyla arsýzca kutsal olan ne varsa küfreden tahrik eden hareketlerdir islamofobiterördür',-1
'en sevdigim diziyi final yapmislar putperestler',-1
'bulurum sýkýntý yok dedi bir kez daha öldüm',-1
'zehrayý özlemekten kafayý yicem ya  ? ? ? ? ? ?',-1
'bana yalan soyleme be bari bana ya',-1
'kendimi hissetmiyorum artýk',-1
'mk anlaniyomusun sýktýr git hayatýmdan',-1
'evde miniþ var küfür öðretiyoruz ailecek',-1
'hlap eðer sakat degil ise gitmeyi kendi istemediyse onu gondermek skandaldîr',-1
'aakadiroglu tarihin çöplüðü hizmet hareketini bitirme heva ve hevesine kapýlýp sonra da yok olup giden muktedirlerle dolualdanýyorlar',-1
'6 senelik muhabbet kuþunun ölmesine bile aðlanýlýyormuþ demek ki cývýltý sesi gelmeyen odanýn sessizliði dokunuyor resmen',-1
'sevdiðim insanlarýn deðiþmesinden nefret ediyorum',-1
'ben niye kimseye güvenemiyorum off býktým',-1
'bu yüzden kaybettik',-1
'hayatimda o kadar gereksiz sahislar var ki hanginden atmaya baslasam bilemedim',-1
'doðru olaný yapmak için ne çok þeyden vazgeçtim bilmiyorlar',-1
'hani sana erdogan bile fazla diyesim geliyor allah affetsin',-1
'canýmý çok yaktýn be çocuk',-1
'köyde saatleri býrak saniyeler zor geçiyor amýnakoyim',-1
'birilerinin dertlerini dinleyip kendi dertlerimi unutmaya ihtiyacým var',-1
'nerde bu kýz niye tweet atmýyor laaann',-1
'bu tatil olmamýþ ya  ? ?',-1
'kaybetmekten korktugum ne varsa kaybettim ben',-1
'sýkýntýnýn son evresini yaþýyorum galiba þuan',-1
'hergün biraz daha eksiliyoruz iyiye giden hiçbiþey yok',-1
'o kadar çok çektiðim acý var ki',-1
'ben aþk acýsýna odaklanýyorum',-1
'eðer ölürsem mezar taþýma sýkýntýdan patlayarak öldü yazarsýnýz',-1
'ne kaldý ki hayatýmda elde kalan ne ?',-1
'ilaçlar beni iyileþtiriyo mu iþkence mi çektiriyo belli deðil',-1
'napalým çirkiniz diye ölelim mi',-1
'1 ayda 4 kilo almýþým yakýnda obez olmassam iyidir aq',-1
'cok romantiksiniz ya igrendim aq',-1
'sevdiceðimin sesindeki huzuru baþka hiçbir þeyde bulamýyorum',-1
'özlemekten daha zor biþey varsa oda özlediðin kiþiye özlediðini söyleyememek',-1
'terör tüm bu þiddeti tetikleyen özgürlük kýlýfýyla arsýzca kutsal olan ne varsa küfreden tahrik eden hareketlerdir islamofobiterördür',-1
'will smith filmi bile keyfimi yerine getiremiyor ölecek miyim ne ?',-1
'bakýyorum da kanka sizde yine þerefsizlik diz boyu',-1
'yaþamaya deðecek hayatým yok son bir hap sessiz uyku',-1
'ukala insanlardan her zaman nefret etmiþimdir',-1
'küfür gibi tehdit yemin ederim',-1
'bu ülke iki tane bu tarz benimi nasi kaldýrýyor anlamýþ deðilim',-1
'kiraz mevsimini bile kalkýp izlemediðime göre benim moralim baya kötüü',-1
'bir çaya bir sigaraya müptelayým bu sýra',-1
'sen onu seversin oda gider baskasini sever adalet bu iste amk',-1
'modernleseyim derken ibnelestiniz',-1
'ben þahitsiz acýlarýn kurbanýyým !',-1
'bulaþýk yikarken bayilivercem artiikk',-1
'hayýr hiç biri affedilmedi gencmusiad gmkonya islamofobiterördür httptcoc2uwfxs4sf',-1
'sen nasýl bir insansýn ya hem suçlu hem güçlüne yaptýðýný saniyorsun sen',-1
'simlacýmm  httptcojxrppr3lvu',1
' ? ? düðün var dediler geldik road to antep  birecik köprüsü httpstcouvouwunej6',1
'bugünde böyle',1
'love tagsforlikes tflers tweegram photooftheday 20likes amazing followme httptcocx06jonslt',1
'alkýþlar beþiktaþý maðlup eden basketbol takýmýmýza  ? ? ? ? mavikaplanlar turktelekom bastýrhadi',1
'tenin içindeki cani sevene adam denir',1
'happyyy birthdaaaayyyy yaaaa harry_styles  happybirthdayharrystyles httptcou61vnomooe',1
'sev çünkü sevmek en kolaay',1
'bu ne dünya kardeþim seven sevene ',1
'en güzeli de tek yürüyüþ  büyükada sahili in istanbul türkiye httpstco4abxbannlt',1
've doðum günü pastamýz hazýr ¦¦',1
'kaç sene olmuþ be   kahveci paþazade in ankara türkiye w cerenogc httpstco657vta9wjz',1
'canlarimla kavusmanin mutluluðu antalya kaleiçi friends smile canlarým kavuþtuk  ? ?  httptcoq9kyk7wyy5',1
'ilkleri yaþamak her zaman daha güzeldir',1
'seyyah antik yunanýn izlerinde  priene antik kenti httptco7wibk04dwj',1
'þimdi horon ve kemençe zamanin',1
'radikal 10 bin kiþi daha milyoner listesine girdi ',1
'bursa büyükþehir belediyespor satranç takýmý türkiye kupasýnda ! satranç tsf türkiyekupasý chess httptco4w81ireelk',1
'çaktýrmadan çek  ? ? ? ? çok beðendim ben bunu  ? ? ? ?  topkapý palace httptcozwefawdyw5',1
'bu nostalji seksi nambio italyano httptcosekgwadodf',1
'kucukken arkadasimin dogum gununu unutup 1 gun sonra dgunu partisi var diye evine gitmistim bugun de ona benzer bir sey yaptim',1
'karabük yenilme banvite koyalým kupon gelsin  ! !',1
'kendi kendime konuþuyorum allam ne güzel sey bu',1
'normalde yediðimi paylaþmamda bu farklý uzun zaman sonra nostalji yapýp hint yemeði yiyelim dedik  httptcok58aae0eiq',1
'ya ben avmde yasamak istiyorum ? ?',1
'yeni piercing aldým yooov yee',1
'bowling keyfiii   pin club bowling httpstcooclj2k1nnl',1
'ilhami geldi þiir yazacaðým valla ',1
'yorgunluðumu aldý götürdü sevdiceðim  darýlmaz homes httpstcoy2xrv9xx8s httptconttolxfwfo',1
'sev çünki sevmek en kolay',1
'aþk sana benzeri 2 kez izledim ama sýkýlmadan 20 kez izlerim',1
'eve geliþ anaya hasret babayla felekten bir türkü þöleni iþte bunlar paha biçilmez',1
'sev çünkü sevmek en kolay',1
'hala gülüyorum ya aksjsks',1
'ben    ifadesini sadece konuþma bitsin diye koyuyorum yoksa özümde çok dddddddddddd bi insanimdir',1
'popüler birinden rt gelince tivit atýp onu övenlerdddddddddddddddddddddddddddd',1
'gordugunuz gibi ben hic degismedim',1
'þu an mutlu gibiyim ya da bilmiyorum her neyse ondan iþte',1
'bebeklerimle sinema sonrasý bi duman  ? ?  konur sokak in kýzýlay türkiye w simayildiiz httpstcon0gbgtt4kp',1
'emirhani niye bu kadar çok seviyom acaba',1
'çok favladýn nikah tarihi alalým bence  ? ?',1
'bütün þallaresarplar benim oldun hepsi harikaallahým nolur noluuur noluuuy  koza han in bursa türkiye httpstco5uoaz64iy5',1
'annemi ablamiz sanýp üç bacý mýsýnýz diye soran teyzeye selam ',1
'yeni hobim eve girer girmez uyumak uyanmak yemek yiyip geri uyumak',1
'iþte istanbulun en sevdiðim yerisi d  la cave þarap  içki maðazasý in istanbul httpstcobinkoujahb',1
'sinemaya geldikk at optimum_outlet in izmir türkiye httpstcojn3fwzddkv',1
'kardeþ ile uðraþmak güzel ama yeteri kadar ',1
'bi saçlarýmý sevdim bids seni',1
'tenin içindeki cani sevene adam denir',1
'az önce bir fotoðraf paylaþtý  kültür mahallesi httptcovnhfl5xfuo',1
'allahým gülmekten ölcem  ? ?',1
